id,title,description,availability,condition,price,link,image_link,brand,item_group_id,size,sale_price,additional_image_link,origin_country,wa_compliance_category
YAS-074-YAS-074-50G,Organic Multi Millet Flour / మిల్లెట్ పిండి — 50g,"Order Organic Multi Millet Flour (సిరిధాన్యాల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,20.00 INR,https://www.yasvik.com/product/organic-multi-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-074,50g,,,IN,DEFAULT
YAS-010-YAS-010-500G,White Jowar / తెల్ల జొన్నలు — 500g,"Order White Jowar (తెల్ల జొన్నలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,55.00 INR,https://www.yasvik.com/product/white-jowar,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-010,500g,,,IN,DEFAULT
YAS-010-YAS-010-1KG,White Jowar / తెల్ల జొన్నలు — 1kg,"Order White Jowar (తెల్ల జొన్నలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,95.00 INR,https://www.yasvik.com/product/white-jowar,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-010,1kg,,,IN,DEFAULT
YAS-045-YAS-045-250G,Organic Red Rice / ఎర్ర బియ్యం — 250g,"Order Organic Red Rice (ఎర్ర బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,29.00 INR,https://www.yasvik.com/product/organic-red-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-045,250g,,,IN,DEFAULT
YAS-045-YAS-045-500G,Organic Red Rice / ఎర్ర బియ్యం — 500g,"Order Organic Red Rice (ఎర్ర బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,53.00 INR,https://www.yasvik.com/product/organic-red-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-045,500g,,,IN,DEFAULT
YAS-045-YAS-045-1KG,Organic Red Rice / ఎర్ర బియ్యం — 1kg,"Order Organic Red Rice (ఎర్ర బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,95.00 INR,https://www.yasvik.com/product/organic-red-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-045,1kg,,,IN,DEFAULT
YAS-008-YAS-008-500G,Whole Toor / కందులు — 500g,"Order Whole Toor (కందులు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,80.00 INR,https://www.yasvik.com/product/whole-toor,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-008,500g,,,IN,DEFAULT
YAS-008-YAS-008-1KG,Whole Toor / కందులు — 1kg,"Order Whole Toor (కందులు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,145.00 INR,https://www.yasvik.com/product/whole-toor,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-008,1kg,,,IN,DEFAULT
YAS-ORANGEPE-PRAWZ-YAS-ORANGEPE-PRAWZ-100g,Orange Peel Powder / నారింజ తొక్కల పొడి — 100g,"Order Orange Peel Powder (నారింజ తొక్క పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,100.00 INR,https://www.yasvik.com/product/orange-peel-powder,https://media.yasvik.com/media-assets/products/yasvik-orange-peel-powder-hero.webp,Yasvik,YAS-ORANGEPE-PRAWZ,100g,,,IN,DEFAULT
YAS-ORANGEPE-PRAWZ-YAS-ORANGEPE-PRAWZ-50g,Orange Peel Powder / నారింజ తొక్కల పొడి — 50g,"Order Orange Peel Powder (నారింజ తొక్క పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,50.00 INR,https://www.yasvik.com/product/orange-peel-powder,https://media.yasvik.com/media-assets/products/yasvik-orange-peel-powder-hero.webp,Yasvik,YAS-ORANGEPE-PRAWZ,50g,,,IN,DEFAULT
YAS-021-YAS-021-500G,Split Moong Dal with Skin / పొట్టు పెసర పప్పు — 500g,"Order Split Moong Dal with Skin (పొట్టు పెసర పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/split-moong-dal-with-skin,https://media.yasvik.com/media-assets/products/yasvik-split-moong-dal-with-skin-hero.webp,Yasvik,YAS-021,500g,,,IN,DEFAULT
YAS-021-YAS-021-1KG,Split Moong Dal with Skin / పొట్టు పెసర పప్పు — 1kg,"Order Split Moong Dal with Skin (పొట్టు పెసర పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/split-moong-dal-with-skin,https://media.yasvik.com/media-assets/products/yasvik-split-moong-dal-with-skin-hero.webp,Yasvik,YAS-021,1kg,,,IN,DEFAULT
YAS-NUVVULAL-L5N27-YAS-NUVVULAL-L5N27-1kg,Sesame Jaggery Laddu / నువ్వుల లడ్డు — 1kg,"Order Sesame Jaggery Laddu (నువ్వుల లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,710.00 INR,https://www.yasvik.com/product/sesame-jaggery-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-NUVVULAL-L5N27,1kg,,,IN,DEFAULT
YAS-NUVVULAL-L5N27-YAS-NUVVULAL-L5N27-500g,Sesame Jaggery Laddu / నువ్వుల లడ్డు — 500g,"Order Sesame Jaggery Laddu (నువ్వుల లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,360.00 INR,https://www.yasvik.com/product/sesame-jaggery-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-NUVVULAL-L5N27,500g,,,IN,DEFAULT
YAS-NUVVULAL-L5N27-YAS-NUVVULAL-L5N27-250g,Sesame Jaggery Laddu / నువ్వుల లడ్డు — 250g,"Order Sesame Jaggery Laddu (నువ్వుల లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,183.00 INR,https://www.yasvik.com/product/sesame-jaggery-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-NUVVULAL-L5N27,250g,,,IN,DEFAULT
YAS-NUVVULAL-L5N27-YAS-NUVVULAL-L5N27-100g,Sesame Jaggery Laddu / నువ్వుల లడ్డు — 100g,"Order Sesame Jaggery Laddu (నువ్వుల లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,76.00 INR,https://www.yasvik.com/product/sesame-jaggery-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-NUVVULAL-L5N27,100g,,,IN,DEFAULT
YAS-NUVVULAL-L5N27-YAS-NUVVULAL-L5N27-50g,Sesame Jaggery Laddu / నువ్వుల లడ్డు — 50g,"Order Sesame Jaggery Laddu (నువ్వుల లడ్డు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,41.00 INR,https://www.yasvik.com/product/sesame-jaggery-laddu,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-NUVVULAL-L5N27,50g,,,IN,DEFAULT
YAS-028-YAS-028-500G,Moong Dal / పెసర పప్పు — 500g,"Order Moong Dal (పెసర పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,85.00 INR,https://www.yasvik.com/product/moong-dal,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-028,500g,,,IN,DEFAULT
YAS-028-YAS-028-1KG,Moong Dal / పెసర పప్పు — 1kg,"Order Moong Dal (పెసర పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/moong-dal,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-028,1kg,,,IN,DEFAULT
YAS-022-YAS-022-250G,Red Rajma / ఎర్ర రాజ్మా — 250g,"Order Red Rajma (ఎర్ర రాజ్మా) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,55.00 INR,https://www.yasvik.com/product/red-rajma,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-022,250g,,,IN,DEFAULT
YAS-022-YAS-022-500G,Red Rajma / ఎర్ర రాజ్మా — 500g,"Order Red Rajma (ఎర్ర రాజ్మా) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,95.00 INR,https://www.yasvik.com/product/red-rajma,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-022,500g,,,IN,DEFAULT
YAS-022-YAS-022-1KG,Red Rajma / ఎర్ర రాజ్మా — 1kg,"Order Red Rajma (ఎర్ర రాజ్మా) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,169.00 INR,https://www.yasvik.com/product/red-rajma,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-022,1kg,,,IN,DEFAULT
YAS-076-YAS-076-1KG,Organic Jowar Flour / జొన్న పిండి — 1kg,"Order Organic Jowar Flour (జొన్న పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,119.00 INR,https://www.yasvik.com/product/organic-jowar-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-076,1kg,,,IN,DEFAULT
